id,qPA,pulso,fResp,grav,label,pSist,pDiast
2143,6.654770,98.231113,10.130972,37.599822,2,14.220667,11.338712
2144,-0.000000,89.319288,3.358651,68.333333,3,11.841576,9.049446
2145,8.655885,97.359713,5.627348,37.001108,2,18.245374,11.748989
2146,-4.333333,33.178224,8.616208,27.122605,2,17.936021,1.708960
2147,8.733333,72.131301,21.221343,40.000000,2,16.205102,14.678458
2148,8.733333,176.144388,11.427325,28.696852,2,21.038186,12.728950
2149,-4.333333,148.870436,2.659445,27.122605,2,16.598792,0.759697
2150,4.697691,83.354210,20.127683,52.797768,3,15.042555,6.993028
2151,4.086501,181.470962,10.045361,29.029531,2,21.485948,4.884799
2152,4.694909,18.861375,19.903021,27.926386,2,16.540623,9.453077
2153,-6.523639,36.265252,6.421806,16.753186,1,7.491658,3.454487
2154,4.666667,189.317446,17.208154,43.105296,2,20.108006,8.698275
2155,4.667299,20.169811,1.229952,25.166564,2,20.212525,9.047345
2156,2.419804,77.607614,4.686964,58.372953,3,13.071683,8.998186
2157,-0.000000,57.844972,17.083969,72.379114,3,11.720638,6.726418
2158,-4.333333,14.617372,15.329823,50.161879,3,18.565304,0.531352
2159,4.432352,38.921601,19.973420,38.409896,2,14.746884,7.707223
2160,-0.000000,83.497046,13.395420,84.309860,4,6.940374,6.115952
2161,-4.333333,58.585312,11.980249,51.581361,3,17.476168,1.620691
2162,2.853965,140.427702,16.568590,53.887943,3,13.341683,6.898134
2163,-0.000000,47.942636,19.299700,59.979431,3,11.028953,6.763241
2164,2.021076,191.896524,19.663019,41.295376,2,12.847136,8.267105
2165,8.722807,61.092440,18.828292,49.168226,2,15.720718,12.081065
2166,6.091987,30.983092,15.031374,40.000000,2,19.642729,10.512751
2167,8.382967,111.101684,8.967518,31.622457,2,13.428518,13.083533
2168,-4.333333,158.108738,1.052816,27.122605,2,16.200711,0.782882
2169,-4.377079,88.774459,5.245410,49.939960,2,19.618591,3.295220
2170,-0.000000,199.163744,0.307102,40.000000,2,11.211968,6.894630
2171,8.733333,87.317340,8.397399,40.000000,2,19.384506,14.378004
2172,6.693232,60.888235,19.956705,35.872298,2,14.204172,11.850680
2173,4.674250,49.302068,6.679104,37.175269,2,16.245428,6.778119
2174,-4.339271,192.165050,19.081258,42.988015,2,6.278420,5.001423
2175,-4.333333,44.576192,3.237799,39.235140,2,21.298098,0.886430
2176,8.711658,79.121836,6.818077,40.000000,2,17.753969,11.113580
2177,2.511092,44.904911,9.201369,45.450863,2,13.126681,7.601918
2178,-8.610350,54.004934,4.623865,32.244309,2,5.000000,2.998881
2179,4.711819,83.688296,16.884007,64.218506,3,19.779149,6.407903
2180,-4.376708,199.547196,5.336006,26.879620,2,14.281126,2.530354
2181,8.643005,182.206081,19.495108,24.368773,1,20.368152,11.275419
2182,3.478319,110.085378,6.545949,44.354482,2,13.838683,5.525263
2183,8.531533,119.267163,4.194915,27.717806,2,14.189547,14.127267
2184,-4.333333,15.829048,15.930629,50.161879,3,20.240456,0.257588
2185,8.733333,115.327207,21.049828,29.730503,2,16.363886,12.435839
2186,4.688785,179.634462,19.832275,29.857025,2,18.627505,9.398865
2187,-0.000000,92.662113,15.412858,85.713415,4,10.184402,8.081198
2188,4.736407,79.679285,17.896385,59.095572,3,19.738015,9.757615
2189,8.001495,20.892223,19.061343,28.870071,2,20.996538,10.899443
2190,-4.333333,130.447278,19.540689,40.499239,2,17.429463,1.417328
2191,8.733333,198.340001,5.069929,13.222719,1,19.853845,13.163609
2192,-5.155541,135.614563,13.782462,64.042185,3,9.042485,0.215432
2193,1.796674,85.695519,5.366730,60.729466,3,16.757793,4.414539
2194,-4.407709,130.960264,9.738963,32.703353,2,13.612841,2.698723
2195,8.733333,117.749106,17.221283,48.048456,2,18.634045,13.894414
2196,-5.637899,149.010982,15.748245,68.110477,3,8.258081,1.022707
2197,4.666667,128.174058,5.381935,34.963512,2,18.071152,8.716398
2198,-0.000000,100.735237,16.232310,80.018130,4,11.558852,9.557268
2199,-0.000000,187.608295,19.971861,40.578788,2,9.787556,9.769039
2200,8.733333,121.068716,18.529115,41.975402,2,18.044574,12.969330
2201,-4.386091,127.784750,21.372257,41.594723,2,12.403281,0.839288
2202,8.733333,140.531483,3.142909,13.222719,1,17.621841,12.252828
2203,4.666667,172.189818,18.852064,37.221759,2,17.703304,7.933837
2204,5.699494,75.932483,16.765139,62.618955,3,21.160038,10.415258
2205,-4.370716,142.424577,16.725754,55.841551,3,20.950377,3.186073
2206,4.666667,104.704087,10.107199,41.387931,2,20.660120,8.149199
2207,6.196717,72.697888,8.449848,40.000000,2,17.462189,10.537804
2208,8.733333,86.935175,2.363431,40.000000,2,21.435248,14.346518
2209,-0.000000,137.519524,10.020380,40.211499,2,8.461137,6.668132
2210,-5.570676,45.370229,3.239423,30.589701,2,8.342045,1.280967
2211,-8.733333,195.800721,6.459014,13.222719,1,5.000000,0.860102
2212,4.693612,195.134188,8.369185,25.002525,2,16.202737,9.441757
2213,8.725629,57.902760,20.340023,33.799245,2,19.357228,11.942686
2214,3.081750,67.686664,4.256293,54.097851,3,12.475874,10.367870
2215,0.963280,199.288933,14.411112,63.980085,3,12.349250,5.179618
2216,8.652202,157.794105,8.673031,13.248731,1,14.967739,14.202250
2217,0.323361,158.984310,4.256693,39.338929,2,12.107735,7.802855
2218,8.733333,126.473775,0.698178,22.719087,1,20.308526,14.307195
2219,-4.382664,162.290157,17.640090,47.563690,2,12.324295,1.103935
2220,-4.366704,89.618650,6.893157,49.992695,2,17.636715,3.105479
2221,8.584538,166.122711,16.432732,38.509290,2,18.254191,11.625417
2222,8.733333,25.332663,12.993954,36.454183,2,21.114500,13.712817
2223,6.049893,102.653626,6.521431,34.311756,2,12.361049,11.738260
2224,-3.723794,143.186250,17.941071,44.520150,2,7.520789,4.433013
2225,-4.653812,49.629271,19.635275,47.024300,2,10.488714,2.277686
2226,8.733333,106.380065,12.970821,52.978090,3,19.584919,12.718658
2227,8.667324,76.441937,17.934147,57.870761,3,20.905229,11.772819
2228,-7.008668,160.352249,12.212811,49.498946,2,5.000000,4.062473
2229,-8.517528,134.172154,17.920628,51.207655,3,5.973472,3.417161
2230,-0.232763,196.571837,0.843786,39.522229,2,12.103143,4.815348
2231,8.733333,187.364266,18.666679,31.212126,2,19.750065,12.443427
2232,8.733333,115.254471,2.518689,29.764166,2,17.402607,12.332733
2233,4.666667,16.037237,3.325834,25.170490,2,18.700289,8.560243
2234,-0.000000,82.764968,16.016759,87.000000,4,10.856574,8.577445
2235,0.854535,36.169005,4.443429,39.917141,2,16.204085,4.290274
2236,5.986976,199.126237,16.236186,39.147536,2,17.609550,10.487003
2237,7.681315,104.077239,19.077767,46.094711,2,12.012714,11.943869
2238,4.686714,177.056539,4.598857,25.045632,2,18.005665,6.623836
2239,4.680315,129.650304,16.032715,51.542565,3,21.873497,6.693234
2240,-0.000000,93.250718,13.492599,80.256962,4,8.909587,6.984936
2241,-3.417381,19.056175,11.285388,42.332931,2,10.609158,4.185588
2242,1.563047,193.564160,21.105376,36.671298,2,12.398549,10.130630
2243,8.733333,124.022282,4.057758,24.676122,1,19.588079,13.554968
2244,8.670356,31.200631,4.416229,13.242900,1,15.117011,13.627888
2245,8.676326,79.673413,14.500655,68.306787,3,21.858071,11.207954
2246,-8.389136,176.500989,16.260312,64.734111,3,5.000000,3.907673
2247,2.892776,107.802784,8.236093,47.610451,2,10.808413,10.344568
2248,-4.333333,108.735214,21.473753,49.577932,2,18.082200,1.977460
2249,-4.333333,88.490504,0.774648,50.161879,3,19.175167,1.852512
2250,-4.403672,36.749057,7.221423,30.562806,2,13.699610,2.863543
2251,-4.334672,49.846160,14.321105,57.718988,3,17.127984,2.185981
2252,4.671667,57.022310,0.865708,40.123596,2,15.645897,8.775654
2253,-4.421683,105.901902,2.983684,41.428875,2,13.345580,1.100425
2254,8.529591,111.967475,5.252266,31.246953,2,14.178348,12.334893
2255,7.661848,83.029136,18.905908,53.726871,3,16.460167,10.843545
2256,8.551187,181.136064,20.118522,14.057816,1,14.300897,13.887871
2257,-0.000000,61.028637,0.167367,60.159133,3,8.209161,7.389579
2258,3.552832,129.953936,5.415994,36.884313,2,13.904861,9.823243
2259,8.733333,57.756389,13.414053,55.650553,3,18.808010,13.351852
2260,4.666667,51.050290,21.659299,41.248288,2,20.496103,8.077884
2261,0.286687,71.636622,21.544846,83.987133,4,16.197263,4.233077
2262,8.733333,161.183502,13.622282,38.700943,2,19.683365,14.639363
2263,-4.338609,107.785311,20.862995,50.101198,3,15.472625,0.546383
2264,4.129045,118.012723,8.222737,40.534641,2,18.575850,4.893669
2265,8.733333,46.228348,5.006438,27.612299,2,19.486851,14.595204
2266,3.729478,20.389250,12.500032,46.102356,2,14.067187,5.475489
2267,-1.653462,128.928898,12.321788,55.337795,3,10.397103,4.637244
2268,-4.333333,196.027745,6.184255,27.122605,2,20.671190,1.813686
2269,8.725770,20.344484,19.188381,27.842605,2,15.773251,13.736486
2270,-4.379308,37.573225,18.604005,40.996757,2,12.239853,2.032173
2271,4.570070,1.877072,14.255532,48.942731,2,17.580670,4.981768
2272,8.717783,167.660681,15.920708,40.000000,2,15.632239,13.462198
2273,4.666667,96.268474,5.868285,45.061330,2,19.760165,7.494732
2274,4.674770,93.706095,2.683803,46.379030,2,16.101920,9.229324
2275,4.666667,181.709905,3.318760,25.170490,2,20.809034,8.746995
2276,5.068014,83.429498,14.693930,70.679014,3,14.516118,10.473809
2277,-4.333333,108.827601,7.404113,40.469956,2,20.605604,0.439985
2278,4.666667,139.801772,13.589075,46.570788,2,20.982163,7.918240
2279,-4.413997,15.810051,17.057164,44.988169,2,13.127762,0.481093
2280,8.373266,101.883173,16.124598,59.029673,3,13.383325,12.407135
2281,-0.564663,97.379660,16.198238,79.684363,4,11.300072,5.099793
2282,8.686672,171.176057,1.317814,13.237664,1,15.265845,12.700664
2283,-5.452019,122.880954,4.995113,30.852308,2,8.563011,3.691044
2284,-0.000000,23.483051,10.258148,42.581994,2,11.730265,8.722369
2285,8.511141,121.374588,19.777074,30.963043,2,14.075633,14.065153
2286,-4.333333,32.835963,11.973294,41.354934,2,19.722855,0.716809
2287,-4.671854,79.805105,1.257013,48.397155,2,10.419429,0.809665
2288,-4.402966,106.471469,17.478839,53.823820,3,12.855644,0.309271
2289,3.712232,175.042205,17.046680,48.202025,2,13.939324,10.222178
2290,4.666667,131.807700,11.198467,38.681403,2,21.922096,8.979428
2291,-4.333333,157.525158,0.566540,27.122605,2,21.673194,1.710451
2292,8.725853,25.205001,21.461606,13.225113,1,21.643482,11.943680
2293,4.677467,104.994835,5.332105,40.659176,2,17.750809,9.267759
2294,-4.333333,179.895953,19.822259,31.814944,2,16.263891,1.053203
2295,-5.838572,21.816882,9.864443,16.134483,1,8.040989,1.039185
2296,-4.387682,126.914259,1.381466,37.296488,2,12.474597,2.040111
2297,7.498733,16.169202,2.183701,13.719590,1,14.612463,11.833370
2298,-4.333333,82.246440,8.106959,50.161879,3,16.194659,1.385977
2299,-4.393908,142.526780,11.297674,40.258774,2,17.908427,3.568032
2300,-8.457172,20.084479,8.361570,13.313351,1,5.141865,3.654719
2301,-8.695441,161.989363,0.037325,13.234853,1,6.098698,1.572333
2302,8.620443,127.561858,15.786690,46.590499,2,14.736362,12.875291
2303,5.930934,179.613784,7.591671,15.258799,1,17.666991,10.472996
2304,8.732593,124.364239,14.440510,48.773038,2,18.978941,11.006132
2305,4.736458,82.921497,3.725370,48.046858,2,19.972280,9.757959
2306,-0.000000,129.511623,13.665318,67.746941,3,8.013430,7.744058
2307,-2.543353,97.853783,9.341448,53.176455,3,8.352878,4.895822
2308,4.764975,18.751062,14.895836,47.891230,2,15.590170,9.926643
2309,-4.991445,127.464615,3.933824,33.133505,2,9.420883,1.763482
2310,-5.198721,190.052304,19.524024,35.270932,2,8.951182,2.217261
2311,-8.733333,95.275287,3.518561,37.837828,2,5.000000,0.296470
2312,8.733333,120.560999,2.152602,26.973236,2,20.201517,14.464376
2313,8.733333,118.296537,16.751656,49.484876,2,17.553174,14.555594
2314,-4.339146,45.052348,19.669675,47.613705,2,15.439513,1.857908
2315,4.685650,133.686613,5.450000,27.334336,2,15.271141,7.011150
2316,-0.000000,31.310344,13.139132,62.178043,3,10.475594,9.850410
2317,-2.837695,154.850282,1.685581,33.273604,2,9.779231,4.352783
2318,8.619190,42.610542,5.864046,24.451925,1,21.630883,11.318050
2319,4.666667,33.824715,18.619218,37.771000,2,21.066128,8.371771
2320,0.860618,145.150552,15.049241,64.400964,3,12.307721,6.416889
2321,-4.137952,51.237843,10.723227,43.894593,2,15.121088,4.007911
2322,8.626167,32.553326,7.849236,13.257106,1,17.321750,11.306041
2323,8.733333,125.155407,4.693360,23.809722,1,20.555639,13.475645
2324,8.184368,50.149496,5.034444,30.160580,2,21.531584,10.926661
2325,-0.000000,52.595621,16.825205,71.988832,3,7.302807,6.102452
2326,8.733333,168.785624,8.715158,13.222719,1,21.112564,14.074738
2327,-4.410585,79.484165,18.098503,72.750130,3,14.050285,3.831412
2328,-0.000000,20.915726,11.550614,52.656467,3,10.718916,7.997449
2329,8.733333,38.770860,2.260257,19.714640,1,16.021787,14.321323
2330,-3.853639,72.614083,1.064416,52.477697,3,16.708505,4.016213
2331,-4.405247,174.906855,20.655373,26.718529,2,14.641408,3.751269
2332,8.733333,119.954045,13.524178,49.638576,2,18.655241,13.915091
2333,-4.333333,51.622651,21.821742,48.104270,2,21.339282,1.028735
2334,2.243640,71.685527,10.489113,60.681255,3,14.676748,4.491006
2335,-0.000000,177.508015,21.618466,40.000000,2,10.183756,8.873753
2336,-8.600105,180.106118,12.585466,52.974771,3,6.206696,3.049487
2337,-0.000000,89.590431,5.114934,68.333333,3,10.810516,9.538248
2338,7.817349,53.770291,2.574380,32.122693,2,13.441600,11.975554
2339,4.666667,110.763100,2.868281,38.183249,2,17.246069,7.525516
2340,4.737090,35.769520,16.320130,47.266890,2,17.592589,9.762182
2341,8.720857,171.940451,3.042892,13.226711,1,15.686277,11.939325
2342,-8.496630,46.395242,4.117346,27.734239,2,6.513658,3.500607
2343,3.734060,33.621054,8.722466,30.028058,2,14.071427,9.012584
2344,-4.333333,5.344574,7.391901,27.122605,2,17.936911,1.686936
2345,2.987270,64.486176,10.091797,52.515225,3,13.438948,7.736485
2346,8.733333,111.032910,2.264140,31.651654,2,19.690188,12.567610
2347,8.733333,164.905725,3.750288,13.222719,1,16.229078,13.811852
2348,4.666667,160.849508,14.110770,48.425149,2,16.770517,7.473419
2349,-0.588530,4.881644,17.329015,58.469117,3,19.950969,4.164167
2350,0.960228,74.301108,8.191913,63.992611,3,12.348006,9.787799
2351,8.733333,98.373975,6.745134,36.610291,2,17.717868,13.759482
2352,-0.000000,93.210448,19.748034,78.855071,4,9.269235,7.647592
2353,8.715211,8.342760,15.936656,40.000000,2,15.590704,14.612872
2354,-8.618205,123.400365,8.947475,25.125872,2,5.000000,2.959184
2355,-8.733333,115.606584,4.099986,29.596914,2,5.000000,1.667775
2356,2.078648,59.761769,1.134853,52.410127,3,15.456893,4.460314
2357,1.452620,87.133209,20.767208,74.389653,3,12.549719,5.946278
2358,4.725470,27.326606,9.253641,24.802526,1,16.329955,6.311335
2359,3.137314,59.944154,13.115173,60.510417,3,19.514438,4.672130
2360,5.669006,152.274954,11.297972,30.562853,2,19.259278,10.407648
2361,-4.333333,7.060506,19.708205,34.332093,2,21.508379,1.378077
2362,4.772318,53.900002,4.088319,37.961418,2,18.511440,6.031329
2363,1.881262,199.253702,2.057038,35.908898,2,20.868050,4.427712
2364,2.794198,89.389180,1.244229,56.929999,3,17.460583,4.597452
2365,-8.651692,30.556975,1.048009,13.248896,1,6.761466,1.583417
2366,4.666667,177.245636,15.019831,48.425149,2,18.324260,8.907414
2367,0.370479,6.276076,10.461113,43.542637,2,16.557064,4.240913
2368,-4.337041,23.206988,20.394310,27.101899,2,17.540804,2.328324
2369,-4.333333,50.171009,9.049986,39.269630,2,16.441273,0.009880
2370,-3.281063,151.934989,19.140127,44.788140,2,9.903990,4.253931
2371,4.685503,179.661925,15.620004,48.323409,2,15.274380,8.262163
2372,8.733333,44.684097,20.732068,26.392768,2,19.972016,13.063533
2373,-4.403572,134.659827,10.563768,34.101356,2,12.872692,0.633801
2374,8.733333,163.757162,9.561446,13.770615,1,21.610997,13.570830
2375,-8.725218,189.785961,11.265596,39.440172,2,5.402129,1.964611
2376,8.733333,174.863065,11.538779,29.429508,2,21.119284,12.505934
2377,8.733333,78.747260,10.319123,43.150930,2,19.523935,12.007026
2378,8.733333,187.392463,21.087943,13.305130,1,16.123938,13.768201
2379,-4.364912,87.379144,18.834164,72.902689,3,14.570396,2.059555
2380,3.920432,32.504500,6.721751,29.200528,2,14.249136,7.570985
2381,-0.000000,61.964174,15.847093,82.664981,4,8.135778,6.074377
2382,-4.418389,136.221884,18.801602,42.992551,2,13.259677,2.603582
2383,4.666667,186.810997,6.769192,25.170490,2,21.592271,8.627754
2384,4.488031,189.477846,3.449661,26.244941,2,14.799857,9.093269
2385,-4.375083,119.816621,1.696345,39.011134,2,14.316947,3.216686
2386,-0.000000,189.774828,16.458008,64.882359,3,9.374874,7.798984
2387,8.733333,80.803652,11.752684,53.942168,3,16.269172,14.837787
2388,-0.000000,8.206489,9.986223,40.000000,2,9.736359,7.348727
2389,3.206751,58.765108,17.433391,56.788906,3,10.850025,10.423098
2390,-0.000000,6.387897,4.813087,40.000000,2,10.488197,6.171327
2391,-8.723148,172.902594,6.743214,13.225978,1,5.464541,0.521651
2392,-2.197765,86.509277,16.093825,80.573135,4,10.705559,4.392473
2393,8.369103,18.561708,10.118371,15.799580,1,13.362148,12.021626
2394,4.688436,27.558339,8.910943,25.034874,2,21.976386,5.197530
2395,-4.368561,48.394240,5.537076,39.054180,2,11.905431,1.249739
2396,2.671661,44.601809,12.785184,57.943667,3,13.225754,7.666596
2397,-1.975245,173.548010,17.783204,52.233222,3,9.624447,5.502501
2398,8.664903,152.835341,1.109541,13.244651,1,15.070842,11.092193
2399,3.079414,68.942898,3.272420,55.026079,3,13.509346,7.871102
2400,8.733333,76.956036,10.811020,47.376709,2,21.268005,12.067813
2401,8.733333,118.973040,19.617282,34.587930,2,17.082712,12.253668
2402,-4.367187,107.024146,6.886450,41.144135,2,14.512833,2.842072
2403,-8.733333,66.711145,6.222176,38.311602,2,5.000000,1.855402
2404,8.733333,170.936515,1.423666,13.222719,1,18.007131,12.314947
2405,4.708853,53.128803,1.331332,37.865334,2,19.233516,9.568464
2406,-4.366163,186.788036,12.739906,50.362978,3,14.540922,0.241797
2407,8.733333,77.966825,18.413186,56.336042,3,17.962053,13.439319
2408,4.666667,136.613082,7.642655,25.170490,2,19.513892,7.730626
2409,4.666667,55.001958,7.665436,39.023886,2,21.480377,8.167829
2410,2.541126,5.591546,0.913592,34.157590,2,13.144890,9.096633
2411,8.563508,188.122631,8.609004,13.277313,1,19.850429,11.406543
2412,8.703644,106.794065,19.058743,45.072559,2,15.445207,12.830203
2413,-2.020638,134.234659,0.555708,36.421567,2,5.985172,5.743027
2414,-8.733333,121.506998,3.770321,26.393544,2,5.000000,1.269738
2415,7.521050,150.174653,18.280406,32.539974,2,14.621390,11.008099
2416,-1.358576,196.264423,0.282279,37.137103,2,10.180628,4.979840
2417,8.456007,145.533930,10.267172,17.725197,1,12.765719,12.596243
2418,-2.425482,171.464236,18.295717,49.477704,2,8.239968,5.575850
2419,8.733333,198.368568,19.805847,18.892041,1,16.675214,12.423229
2420,-4.346260,151.892080,11.155170,39.291859,2,17.486482,2.647779
2421,-4.336254,29.208205,18.452050,39.758720,2,15.606886,1.942798
2422,8.733333,65.261051,12.488449,54.794834,3,19.487425,13.198254
2423,-4.657991,5.757221,17.027145,43.913148,2,10.472365,0.661187
2424,5.274865,138.910193,6.879862,20.952188,1,21.055505,10.300800
2425,8.732537,191.751384,2.367034,13.222974,1,21.878451,11.006594
2426,4.693687,145.809418,15.280813,48.279123,2,20.959199,6.557587
2427,2.688148,147.350841,16.318527,55.756096,3,13.221529,5.697584
2428,8.733333,34.922127,8.732473,13.222719,1,21.305443,14.694862
2429,0.551748,71.081909,7.624886,65.726040,3,12.173963,5.984901
2430,4.688632,114.929890,1.195897,37.087139,2,15.887568,6.602804
2431,-4.420561,91.989055,8.247061,48.627780,2,13.361200,2.352118
2432,4.113886,166.744958,8.070834,28.270794,2,19.362397,4.890514
2433,-1.902749,163.088801,6.251803,35.856572,2,9.634942,4.710929
2434,8.733333,64.790349,20.116551,37.122175,2,19.110434,13.417510
2435,-4.402495,92.336899,14.523220,72.776606,3,14.723458,3.705363
2436,3.083159,134.791844,9.361742,32.749065,2,16.043131,4.660185
2437,-0.000000,119.045295,13.752206,72.721544,3,11.050747,6.133034
2438,5.322956,26.877460,13.202688,41.231055,2,14.394216,10.620163
2439,-8.706178,3.898359,21.571187,13.231412,1,5.889422,2.154564
2440,8.491168,25.021690,16.815281,37.213081,2,13.968951,13.069831
2441,-7.670236,44.655207,15.815807,50.478017,3,7.194303,1.247338
2442,0.777797,89.827498,19.374566,76.932214,4,12.274694,6.926068
2443,-4.371378,106.906311,0.234307,41.180314,2,11.998374,0.455835
2444,8.630729,198.077997,12.573778,34.774836,2,21.901895,11.298008
2445,3.458043,143.469437,21.375274,31.136704,2,10.824670,10.500640
2446,-4.372450,196.011496,11.739856,44.402737,2,16.544338,3.217684
2447,5.017140,10.747560,1.379770,22.853753,1,20.880717,10.198570
2448,4.666667,127.374837,12.423292,46.236314,2,20.169831,8.359390
2449,8.470723,192.076380,5.018784,13.308449,1,13.861286,12.760184
2450,4.666667,53.984620,9.692727,38.483168,2,21.390780,8.378482
2451,8.733333,189.881492,2.175925,13.222719,1,17.262532,13.526605
2452,4.728171,180.446852,2.796546,24.785499,1,20.048537,6.292766
2453,4.734364,38.929684,17.635831,44.353084,2,19.754406,5.371925
2454,1.411217,146.790304,5.607428,37.018482,2,12.543162,7.334813
2455,-4.411175,34.972245,10.998426,37.843020,2,15.301410,3.839432
2456,8.733333,21.028210,11.505903,29.217699,2,20.907934,13.937539
2457,-0.000000,62.822534,0.431310,61.371116,3,7.316200,7.001352
2458,-8.415628,69.753132,19.294299,67.390390,3,5.207469,3.810118
2459,0.889407,79.792454,10.122270,64.221637,3,12.319301,6.468277
2460,3.589598,56.783491,21.558654,50.876911,3,12.248015,10.537950
2461,0.000000,62.782382,12.528448,70.574976,3,6.579307,6.034948
2462,-4.349253,143.655959,19.234694,41.863400,2,17.803430,2.727601
2463,8.728492,188.929346,5.313537,13.224268,1,15.840099,12.843767
2464,4.666667,17.557755,2.586307,25.170490,2,19.583938,8.763018
2465,-2.406195,55.906880,3.330901,49.835882,2,8.450395,5.603682
2466,-4.378768,119.231836,1.308866,38.991831,2,15.951634,3.325418
2467,-4.376449,165.686917,4.404531,26.881075,2,19.671852,3.284912
2468,4.666667,156.430508,19.101322,37.182170,2,18.559740,7.833487
2469,-0.000000,111.447746,16.959230,70.889563,3,10.060231,6.501341
2470,8.659428,7.255278,20.501157,13.718025,1,15.025024,11.119560
2471,-5.355316,133.874355,1.776566,22.648370,1,8.662583,1.056744
2472,8.679373,169.797700,1.537612,13.240006,1,15.194548,12.710002
2473,3.919202,13.092914,21.500711,29.206275,2,14.178982,10.198204
2474,-8.731329,72.153126,11.477438,52.176854,3,5.000000,2.049773
2475,8.733333,51.610250,17.329380,49.968248,2,16.996048,12.876033
2476,-4.397808,86.519307,6.814594,49.834396,2,11.637260,2.997512
2477,-0.000000,61.214182,2.607350,60.277097,3,9.484364,9.110099
2478,4.666667,193.317719,10.679418,33.945700,2,16.972291,8.145675
2479,-8.701629,25.986590,9.136110,13.446565,1,5.000000,2.434870
2480,-8.733333,43.487232,20.148503,36.345037,2,5.000000,0.084796
2481,8.549151,178.678756,3.508069,13.281954,1,18.711928,11.572277
2482,8.517944,124.341220,4.479374,24.435487,1,17.310402,11.471813
2483,-0.000000,79.632475,3.301970,68.333333,3,6.410706,6.316040
2484,-8.637317,71.217876,21.069322,68.298276,3,6.944566,0.852198
2485,3.390086,129.314618,16.470989,55.155330,3,13.762673,8.786205
2486,-8.678106,146.618245,4.541944,13.240413,1,5.452487,2.612329
2487,4.519712,146.340219,14.645429,49.212600,2,11.754310,10.929160
2488,4.136059,191.635108,4.830396,28.157579,2,14.458147,8.014366
2489,-4.855304,9.190891,9.884605,23.959832,1,10.538637,3.795964
2490,8.733333,84.872234,20.688239,40.000000,2,20.553626,13.755851
2491,8.585607,1.803492,12.802674,35.712857,2,17.085353,11.372918
2492,8.733333,140.761037,3.249989,13.222719,1,20.413386,13.305461
2493,-4.604126,156.178473,13.849678,64.949378,3,10.685250,1.031973
2494,-8.655904,112.968047,4.054660,30.807972,2,5.000000,2.752923
2495,4.711259,4.659047,1.823636,24.891934,1,11.110626,11.056090
2496,3.352271,1.512783,4.706410,31.535572,2,12.370522,10.450723
2497,8.603000,197.793766,11.581594,29.702103,2,15.440570,11.654894
2498,4.666667,40.329431,14.667494,53.119328,3,17.922097,7.528551
2499,-0.000000,164.667646,10.097983,41.004895,2,8.872259,6.382452
2500,1.826436,72.190054,4.740090,60.615804,3,12.745597,9.168557
2501,8.733333,92.250596,4.846064,39.070780,2,18.746421,12.836578
2502,3.084569,22.009009,19.581947,40.134246,2,13.490612,10.061957
2503,1.105040,156.252331,6.634164,37.698873,2,12.407953,7.853881
2504,-4.288654,90.688712,5.501333,50.001422,3,7.204787,4.482231
2505,6.275909,59.420490,19.725566,39.015240,2,14.994582,10.559536
2506,4.832929,71.680075,2.634011,47.513857,2,20.302969,5.724163
2507,4.666667,96.487208,14.634368,65.051066,3,20.486567,8.515275
2508,8.733333,86.244963,7.204392,40.000000,2,16.735299,13.317914
2509,8.733333,139.764510,7.174074,13.222719,1,18.963660,12.644239
2510,8.717675,135.013298,18.160740,33.126216,2,15.630344,13.481978
2511,8.733333,1.374198,12.104655,32.623602,2,21.604155,14.085046
2512,8.733333,15.797945,14.185108,40.000000,2,18.333718,12.231527
2513,-8.733333,92.125324,18.592843,64.512572,3,5.000000,0.020367
2514,-8.733333,155.507256,13.089977,57.744682,3,5.000000,0.046360
2515,-4.409110,163.352794,7.281703,26.696635,2,13.018311,1.312032
2516,-5.403095,126.277609,4.650989,29.954296,2,8.873352,3.910910
2517,-8.733333,72.975222,13.765126,66.403352,3,5.000000,0.341980
2518,-0.000000,177.499628,5.787353,40.000000,2,8.839218,6.361272
2519,-4.028757,50.185365,21.464279,49.114077,2,5.952076,5.115975
2520,4.666667,13.223807,3.549835,25.170490,2,17.570765,8.120309
2521,8.733333,145.430236,17.479934,35.108953,2,20.230593,13.892536
2522,2.176892,153.359506,20.337528,35.157555,2,18.624555,4.477492
2523,-1.668693,179.665141,10.258770,38.720700,2,9.558292,5.071272
2524,8.733333,153.365088,13.498432,38.283237,2,21.051873,12.892202
2525,4.680729,189.376690,9.030755,25.082970,2,15.377777,5.107175
2526,-8.730439,107.146646,21.322940,50.246825,3,5.000000,2.071806
2527,1.458021,191.956156,14.370399,62.019889,3,12.565155,7.616984
2528,8.733333,195.637666,16.971018,36.721838,2,17.732961,12.849847
2529,4.824337,104.420039,9.133846,40.215342,2,15.956615,5.764704
2530,5.780464,169.072019,3.279556,16.684445,1,15.601718,10.435364
2531,4.690977,179.605301,10.875013,35.747747,2,19.623437,9.418563
2532,-0.000000,186.245745,18.671277,55.112605,3,8.963606,6.755822
2533,4.666667,91.527926,14.911290,70.007299,3,21.625065,7.104269
2534,8.733333,151.832314,9.810421,13.990858,1,20.710908,14.245595
2535,-5.597147,187.759170,10.935702,35.077594,2,8.308725,1.252463
2536,-0.134515,162.140142,3.434819,39.722349,2,15.168071,4.197434
